time,hr,hrv,spo2,respRate,hrSuccess,spo2Success
2026-07-12T05:05:00.000Z,58,36,18,0,true,false
2026-07-12T05:07:30.000Z,18,0,95,121,false,true
2026-07-12T05:10:00.000Z,57,50,18,0,true,false
2026-07-12T05:12:30.000Z,18,0,18,0,false,false
2026-07-12T05:15:00.000Z,58,50,18,0,true,false
2026-07-12T05:17:30.000Z,18,0,18,0,false,false
2026-07-12T05:20:00.000Z,58,49,18,0,true,false
2026-07-12T05:22:30.000Z,18,0,97,116,false,true
2026-07-12T05:25:00.000Z,56,78,18,0,true,false
2026-07-12T05:27:30.000Z,18,0,18,0,false,false
2026-07-12T05:30:00.000Z,57,71,18,0,true,false
2026-07-12T05:32:30.000Z,18,0,18,0,false,false
2026-07-12T05:35:00.000Z,58,58,18,0,true,false
2026-07-12T05:37:30.000Z,18,0,97,110,false,true
2026-07-12T05:40:00.000Z,62,66,18,0,true,false
2026-07-12T05:42:30.000Z,18,0,18,0,false,false
2026-07-12T05:45:00.000Z,61,66,18,0,true,false
2026-07-12T05:47:30.000Z,18,0,18,0,false,false
2026-07-12T05:50:00.000Z,57,50,18,0,true,false
2026-07-12T05:52:30.000Z,18,0,95,126,false,true
2026-07-12T05:55:00.000Z,56,75,18,0,true,false
2026-07-12T05:57:30.000Z,18,0,18,0,false,false
2026-07-12T06:00:00.000Z,58,60,18,0,true,false
2026-07-12T06:02:30.000Z,18,0,18,0,false,false
2026-07-12T06:05:00.000Z,57,74,18,0,true,false
2026-07-12T06:07:30.000Z,18,0,97,119,false,true
2026-07-12T06:10:00.000Z,58,64,18,0,true,false
2026-07-12T06:12:30.000Z,18,0,18,0,false,false
2026-07-12T06:15:00.000Z,56,45,18,0,true,false
2026-07-12T06:17:30.000Z,18,0,18,0,false,false
2026-07-12T06:20:00.000Z,56,39,18,0,true,false
2026-07-12T06:22:30.000Z,18,0,96,121,false,true
2026-07-12T06:25:00.000Z,61,56,18,0,true,false
2026-07-12T06:27:30.000Z,18,0,18,0,false,false
2026-07-12T06:30:00.000Z,60,63,18,0,true,false
2026-07-12T06:32:30.000Z,18,0,18,0,false,false
2026-07-12T06:35:00.000Z,59,53,18,0,true,false
2026-07-12T06:37:30.000Z,18,0,96,117,false,true
2026-07-12T06:40:00.000Z,56,62,18,0,true,false
2026-07-12T06:42:30.000Z,18,0,18,0,false,false
2026-07-12T06:45:00.000Z,58,55,18,0,true,false
2026-07-12T06:47:30.000Z,18,0,18,0,false,false
2026-07-12T06:50:00.000Z,59,62,18,0,true,false
2026-07-12T06:52:30.000Z,18,0,96,114,false,true
2026-07-12T06:55:00.000Z,56,65,18,0,true,false
2026-07-12T06:57:30.000Z,18,0,18,0,false,false
2026-07-12T07:00:00.000Z,72,49,18,0,true,false
2026-07-12T07:02:30.000Z,18,0,97,135,false,true
2026-07-12T07:05:00.000Z,69,44,18,0,true,false
2026-07-12T07:07:30.000Z,18,0,18,0,false,false
2026-07-12T07:10:00.000Z,76,32,18,0,true,false
2026-07-12T07:12:30.000Z,18,0,18,0,false,false
2026-07-12T07:15:00.000Z,70,42,18,0,true,false
2026-07-12T07:17:30.000Z,18,0,18,0,false,false
2026-07-12T07:20:00.000Z,71,66,97,128,true,true
2026-07-12T07:22:30.000Z,18,0,18,0,false,false
2026-07-12T07:25:00.000Z,67,34,18,0,true,false
2026-07-12T07:27:30.000Z,18,0,18,0,false,false
2026-07-12T07:30:00.000Z,71,41,18,0,true,false
2026-07-12T07:32:30.000Z,18,0,98,130,false,true
2026-07-12T07:35:00.000Z,68,32,18,0,true,false
2026-07-12T07:37:30.000Z,18,0,18,0,false,false
2026-07-12T07:40:00.000Z,68,44,18,0,true,false
2026-07-12T07:42:30.000Z,18,0,18,0,false,false
2026-07-12T07:45:00.000Z,70,49,18,0,true,false
2026-07-12T07:47:30.000Z,18,0,96,122,false,true
2026-07-12T07:50:00.000Z,70,45,18,0,true,false
2026-07-12T07:52:30.000Z,18,0,18,0,false,false
2026-07-12T07:55:00.000Z,69,50,18,0,true,false
2026-07-12T07:57:30.000Z,18,0,18,0,false,false
2026-07-12T08:00:00.000Z,71,61,18,0,true,false
2026-07-12T08:02:30.000Z,18,0,95,126,false,true
2026-07-12T08:05:00.000Z,74,47,18,0,true,false
2026-07-12T08:07:30.000Z,18,0,18,0,false,false
2026-07-12T08:10:00.000Z,72,38,18,0,true,false
2026-07-12T08:12:30.000Z,18,0,18,0,false,false
2026-07-12T08:15:00.000Z,66,77,18,0,true,false
2026-07-12T08:17:30.000Z,18,0,97,123,false,true
2026-07-12T08:20:00.000Z,68,42,18,0,true,false
2026-07-12T08:22:30.000Z,18,0,18,0,false,false
2026-07-12T08:25:00.000Z,74,70,18,0,true,false
2026-07-12T08:27:30.000Z,18,0,18,0,false,false
2026-07-12T08:30:00.000Z,74,56,18,0,true,false
2026-07-12T08:32:30.000Z,18,0,18,0,false,false
2026-07-12T08:35:00.000Z,73,62,96,131,true,true
2026-07-12T08:37:30.000Z,18,0,18,0,false,false
2026-07-12T08:40:00.000Z,74,46,18,0,true,false
2026-07-12T08:42:30.000Z,18,0,18,0,false,false
2026-07-12T08:45:00.000Z,75,52,18,0,true,false
2026-07-12T08:47:30.000Z,18,0,18,0,false,false
2026-07-12T08:50:00.000Z,73,36,95,124,true,true
2026-07-12T08:52:30.000Z,18,0,18,0,false,false
2026-07-12T08:55:00.000Z,69,44,18,0,true,false
2026-07-12T08:57:30.000Z,18,0,18,0,false,false
2026-07-12T09:00:00.000Z,72,38,18,0,true,false
2026-07-12T09:02:30.000Z,18,0,18,0,false,false
2026-07-12T09:05:00.000Z,71,60,97,132,true,true
2026-07-12T09:07:30.000Z,18,0,18,0,false,false
2026-07-12T09:10:00.000Z,74,61,18,0,true,false
2026-07-12T09:12:30.000Z,18,0,18,0,false,false
2026-07-12T09:15:00.000Z,80,44,18,0,true,false
2026-07-12T09:17:30.000Z,18,0,18,0,false,false
2026-07-12T09:20:00.000Z,78,42,97,135,true,true
2026-07-12T09:22:30.000Z,18,0,18,0,false,false
2026-07-12T09:25:00.000Z,76,50,18,0,true,false
2026-07-12T09:27:30.000Z,18,0,18,0,false,false
2026-07-12T09:30:00.000Z,74,35,18,0,true,false
2026-07-12T09:32:30.000Z,18,0,97,124,false,true
2026-07-12T09:35:00.000Z,76,54,18,0,true,false
2026-07-12T09:37:30.000Z,18,0,18,0,false,false
2026-07-12T09:40:00.000Z,79,44,18,0,true,false
2026-07-12T09:42:30.000Z,18,0,18,0,false,false
2026-07-12T09:45:00.000Z,79,49,18,0,true,false
2026-07-12T09:47:30.000Z,18,0,18,0,false,false
2026-07-12T09:50:00.000Z,75,57,18,0,true,false
2026-07-12T09:52:30.000Z,18,0,98,123,false,true
2026-07-12T09:55:00.000Z,103,34,18,0,true,false
2026-07-12T09:57:30.000Z,18,0,18,0,false,false
2026-07-12T10:00:00.000Z,75,51,18,0,true,false
2026-07-12T10:02:30.000Z,18,0,18,0,false,false
2026-07-12T10:05:00.000Z,78,56,18,0,true,false
2026-07-12T10:07:30.000Z,18,0,97,134,false,true
2026-07-12T10:10:00.000Z,78,38,18,0,true,false
2026-07-12T10:12:30.000Z,18,0,18,0,false,false
2026-07-12T10:15:00.000Z,73,45,18,0,true,false
2026-07-12T10:17:30.000Z,18,0,18,0,false,false
2026-07-12T10:20:00.000Z,81,36,18,0,true,false
2026-07-12T10:22:30.000Z,18,0,96,128,false,true
2026-07-12T10:25:00.000Z,80,43,18,0,true,false
2026-07-12T10:27:30.000Z,18,0,18,0,false,false
2026-07-12T10:30:00.000Z,81,33,18,0,true,false
2026-07-12T10:32:30.000Z,18,0,18,0,false,false
2026-07-12T10:35:00.000Z,70,52,18,0,true,false
2026-07-12T10:37:30.000Z,18,0,95,129,false,true
2026-07-12T10:40:00.000Z,80,38,18,0,true,false
2026-07-12T10:42:30.000Z,18,0,18,0,false,false
2026-07-12T10:45:00.000Z,73,63,18,0,true,false
2026-07-12T10:47:30.000Z,18,0,18,0,false,false
2026-07-12T10:50:00.000Z,80,64,18,0,true,false
2026-07-12T10:52:30.000Z,18,0,97,123,false,true
2026-07-12T10:55:00.000Z,75,36,18,0,true,false
2026-07-12T10:57:30.000Z,18,0,18,0,false,false
2026-07-12T11:00:00.000Z,75,47,18,0,true,false
2026-07-12T11:02:30.000Z,18,0,18,0,false,false
2026-07-12T11:05:00.000Z,79,48,18,0,true,false
2026-07-12T11:07:30.000Z,18,0,18,0,false,false
2026-07-12T11:10:00.000Z,80,36,18,0,true,false
2026-07-12T11:12:30.000Z,18,0,18,0,false,false
2026-07-12T11:15:00.000Z,78,25,18,0,true,false
2026-07-12T11:17:30.000Z,18,0,18,0,false,false
2026-07-12T11:20:00.000Z,79,29,18,0,true,false
2026-07-12T11:22:30.000Z,18,0,98,126,false,true
2026-07-12T11:25:00.000Z,80,42,18,0,true,false
2026-07-12T11:27:30.000Z,18,0,18,0,false,false
2026-07-12T11:30:00.000Z,80,50,18,0,true,false
2026-07-12T11:32:30.000Z,18,0,18,0,false,false
2026-07-12T11:35:00.000Z,82,35,18,0,true,false
2026-07-12T11:37:30.000Z,18,0,99,141,false,true
2026-07-12T11:40:00.000Z,75,51,18,0,true,false
2026-07-12T11:42:30.000Z,18,0,18,0,false,false
2026-07-12T11:45:00.000Z,82,35,18,0,true,false
2026-07-12T11:47:30.000Z,18,0,18,0,false,false
2026-07-12T11:50:00.000Z,77,48,18,0,true,false
2026-07-12T11:52:30.000Z,18,0,97,129,false,true
2026-07-12T11:55:00.000Z,86,40,18,0,true,false
2026-07-12T11:57:30.000Z,18,0,18,0,false,false
2026-07-12T12:00:00.000Z,80,31,18,0,true,false
2026-07-12T12:02:30.000Z,18,0,18,0,false,false
2026-07-12T12:05:00.000Z,83,36,18,0,true,false
2026-07-12T12:07:30.000Z,18,0,18,0,false,false
2026-07-12T12:10:00.000Z,81,36,97,126,true,true
2026-07-12T12:12:30.000Z,18,0,18,0,false,false
2026-07-12T12:15:00.000Z,86,35,18,0,true,false
2026-07-12T12:17:30.000Z,18,0,18,0,false,false
2026-07-12T12:20:00.000Z,78,39,18,0,true,false
2026-07-12T12:22:30.000Z,18,0,18,0,false,false
2026-07-12T12:25:00.000Z,77,49,18,0,true,false
2026-07-12T12:27:30.000Z,18,0,97,113,false,true
2026-07-12T12:30:00.000Z,79,45,18,0,true,false
2026-07-12T12:32:30.000Z,18,0,18,0,false,false
2026-07-12T12:35:00.000Z,81,65,18,0,true,false
2026-07-12T12:37:30.000Z,18,0,18,0,false,false
2026-07-12T12:40:00.000Z,76,43,95,128,true,true
2026-07-12T12:42:30.000Z,18,0,18,0,false,false
2026-07-12T12:45:00.000Z,84,45,18,0,true,false
2026-07-12T12:47:30.000Z,18,0,18,0,false,false
2026-07-12T12:50:00.000Z,77,44,18,0,true,false
2026-07-12T12:52:30.000Z,18,0,18,0,false,false
2026-07-12T12:55:00.000Z,83,45,98,128,true,true
2026-07-12T12:57:30.000Z,18,0,18,0,false,false
2026-07-12T13:00:00.000Z,86,33,18,0,true,false
2026-07-12T13:02:30.000Z,18,0,18,0,false,false
2026-07-12T13:05:00.000Z,74,48,18,0,true,false
2026-07-12T13:07:30.000Z,18,0,18,0,false,false
2026-07-12T13:10:00.000Z,80,42,18,0,true,false
2026-07-12T13:12:30.000Z,18,0,18,0,false,false
2026-07-12T13:15:00.000Z,82,41,97,128,true,true
2026-07-12T13:17:30.000Z,18,0,18,0,false,false
2026-07-12T13:20:00.000Z,88,59,18,0,true,false
2026-07-12T13:22:30.000Z,18,0,18,0,false,false
2026-07-12T13:25:00.000Z,84,48,18,0,true,false
2026-07-12T13:27:30.000Z,18,0,96,128,false,true
2026-07-12T13:30:00.000Z,79,26,18,0,true,false
2026-07-12T13:32:30.000Z,18,0,18,0,false,false
2026-07-12T13:35:00.000Z,83,54,18,0,true,false
2026-07-12T13:37:30.000Z,18,0,97,127,false,true
2026-07-12T13:40:00.000Z,82,48,18,0,true,false
2026-07-12T13:42:30.000Z,18,0,18,0,false,false
2026-07-12T13:45:00.000Z,87,32,18,0,true,false
2026-07-12T13:47:30.000Z,18,0,18,0,false,false
2026-07-12T13:50:00.000Z,80,45,18,0,true,false
2026-07-12T13:52:30.000Z,18,0,97,126,false,true
2026-07-12T13:55:00.000Z,81,48,18,0,true,false
2026-07-12T13:57:30.000Z,18,0,18,0,false,false
2026-07-12T14:00:00.000Z,86,29,18,0,true,false
2026-07-12T14:02:30.000Z,18,0,18,0,false,false
2026-07-12T14:05:00.000Z,78,47,96,114,true,true
2026-07-12T14:07:30.000Z,18,0,18,0,false,false
2026-07-12T14:10:00.000Z,80,38,18,0,true,false
2026-07-12T14:12:30.000Z,18,0,18,0,false,false
2026-07-12T14:15:00.000Z,81,52,18,0,true,false
2026-07-12T14:17:30.000Z,18,0,18,0,false,false
2026-07-12T14:20:00.000Z,82,56,18,0,true,false
2026-07-12T14:22:30.000Z,18,0,18,0,false,false
2026-07-12T14:25:00.000Z,18,0,95,125,false,true
2026-07-12T14:27:30.000Z,18,0,18,0,false,false
2026-07-12T14:30:00.000Z,84,34,18,0,true,false
2026-07-12T14:32:30.000Z,18,0,18,0,false,false
2026-07-12T14:35:00.000Z,107,37,18,0,true,false
2026-07-12T14:37:30.000Z,18,0,18,0,false,false
2026-07-12T14:40:00.000Z,83,53,96,123,true,true
2026-07-12T14:42:30.000Z,18,0,18,0,false,false
2026-07-12T14:45:00.000Z,81,39,18,0,true,false
2026-07-12T14:47:30.000Z,18,0,18,0,false,false
2026-07-12T14:50:00.000Z,80,39,18,0,true,false
2026-07-12T14:52:30.000Z,18,0,18,0,false,false
2026-07-12T14:55:00.000Z,77,44,18,0,true,false
2026-07-12T14:57:30.000Z,18,0,95,125,false,true
2026-07-12T15:00:00.000Z,82,37,18,0,true,false
2026-07-12T15:02:30.000Z,18,0,18,0,false,false
2026-07-12T15:05:00.000Z,85,35,18,0,true,false
2026-07-12T15:07:30.000Z,18,0,18,0,false,false
2026-07-12T15:10:00.000Z,79,48,18,0,true,false
2026-07-12T15:12:30.000Z,18,0,97,122,false,true
2026-07-12T15:15:00.000Z,83,38,18,0,true,false
2026-07-12T15:17:30.000Z,18,0,18,0,false,false
2026-07-12T15:20:00.000Z,86,43,18,0,true,false
2026-07-12T15:22:30.000Z,18,0,18,0,false,false
2026-07-12T15:25:00.000Z,86,45,18,0,true,false
2026-07-12T15:27:30.000Z,18,0,97,123,false,true
2026-07-12T15:30:00.000Z,88,35,18,0,true,false
2026-07-12T15:32:30.000Z,18,0,18,0,false,false
2026-07-12T15:35:00.000Z,80,48,18,0,true,false
2026-07-12T15:37:30.000Z,18,0,18,0,false,false
2026-07-12T15:40:00.000Z,87,39,18,0,true,false
2026-07-12T15:42:30.000Z,18,0,95,129,false,true
2026-07-12T15:45:00.000Z,18,0,18,0,false,false
2026-07-12T15:47:30.000Z,18,0,18,0,false,false
2026-07-12T15:50:00.000Z,80,52,18,0,true,false
2026-07-12T15:52:30.000Z,18,0,18,0,false,false
2026-07-12T15:55:00.000Z,81,39,97,119,true,true
2026-07-12T15:57:30.000Z,18,0,18,0,false,false
2026-07-12T16:00:00.000Z,86,36,18,0,true,false
2026-07-12T16:02:30.000Z,18,0,18,0,false,false
2026-07-12T16:05:00.000Z,81,48,18,0,true,false
2026-07-12T16:07:30.000Z,18,0,18,0,false,false
2026-07-12T16:10:00.000Z,107,22,98,122,true,true
2026-07-12T16:12:30.000Z,18,0,18,0,false,false
2026-07-12T16:15:00.000Z,89,45,18,0,true,false
2026-07-12T16:17:30.000Z,18,0,18,0,false,false
2026-07-12T16:20:00.000Z,79,42,18,0,true,false
2026-07-12T16:22:30.000Z,18,0,18,0,false,false
2026-07-12T16:25:00.000Z,83,36,18,0,true,false
2026-07-12T16:27:30.000Z,18,0,18,0,false,false
2026-07-12T16:30:00.000Z,80,41,96,133,true,true
2026-07-12T16:32:30.000Z,18,0,18,0,false,false
2026-07-12T16:35:00.000Z,82,54,18,0,true,false
2026-07-12T16:37:30.000Z,18,0,18,0,false,false
2026-07-12T16:40:00.000Z,79,38,18,0,true,false
2026-07-12T16:42:30.000Z,18,0,18,0,false,false
2026-07-12T16:45:00.000Z,88,48,18,0,true,false
2026-07-12T16:47:30.000Z,18,0,18,0,false,false
2026-07-12T16:50:00.000Z,87,49,98,128,true,true
2026-07-12T16:52:30.000Z,18,0,18,0,false,false
2026-07-12T16:55:00.000Z,83,23,18,0,true,false
2026-07-12T16:57:30.000Z,18,0,18,0,false,false
2026-07-12T17:00:00.000Z,79,42,18,0,true,false
2026-07-12T17:02:30.000Z,18,0,98,129,false,true
2026-07-12T17:05:00.000Z,84,27,18,0,true,false
2026-07-12T17:07:30.000Z,18,0,18,0,false,false
2026-07-12T17:10:00.000Z,79,43,18,0,true,false
2026-07-12T17:12:30.000Z,18,0,18,0,false,false
2026-07-12T17:15:00.000Z,79,35,18,0,true,false
2026-07-12T17:17:30.000Z,18,0,95,123,false,true
2026-07-12T17:20:00.000Z,79,34,18,0,true,false
2026-07-12T17:22:30.000Z,18,0,18,0,false,false
2026-07-12T17:25:00.000Z,101,47,18,0,true,false
2026-07-12T17:27:30.000Z,18,0,96,137,false,true
2026-07-12T17:30:00.000Z,83,33,18,0,true,false
2026-07-12T17:32:30.000Z,18,0,18,0,false,false
2026-07-12T17:35:00.000Z,18,0,18,0,false,false
2026-07-12T17:37:30.000Z,18,0,18,0,false,false
2026-07-12T17:40:00.000Z,78,39,18,0,true,false
2026-07-12T17:42:30.000Z,18,0,96,132,false,true
2026-07-12T17:45:00.000Z,107,21,18,0,true,false
2026-07-12T17:47:30.000Z,18,0,18,0,false,false
2026-07-12T17:50:00.000Z,18,0,18,0,false,false
2026-07-12T17:52:30.000Z,18,0,18,0,false,false
2026-07-12T17:55:00.000Z,76,39,18,0,true,false
2026-07-12T17:57:30.000Z,18,0,18,0,false,false
2026-07-12T18:00:00.000Z,76,71,98,130,true,true
2026-07-12T18:02:30.000Z,18,0,18,0,false,false
2026-07-12T18:05:00.000Z,75,51,18,0,true,false
2026-07-12T18:07:30.000Z,18,0,18,0,false,false
2026-07-12T18:10:00.000Z,77,67,18,0,true,false
2026-07-12T18:12:30.000Z,18,0,18,0,false,false
2026-07-12T18:15:00.000Z,80,29,96,119,true,true
2026-07-12T18:17:30.000Z,18,0,18,0,false,false
2026-07-12T18:20:00.000Z,79,31,18,0,true,false
2026-07-12T18:22:30.000Z,18,0,18,0,false,false
2026-07-12T18:25:00.000Z,82,55,97,125,true,true
2026-07-12T18:27:30.000Z,18,0,18,0,false,false
2026-07-12T18:30:00.000Z,80,62,18,0,true,false
2026-07-12T18:32:30.000Z,18,0,18,0,false,false
2026-07-12T18:35:00.000Z,76,37,18,0,true,false
2026-07-12T18:37:30.000Z,18,0,18,0,false,false
2026-07-12T18:40:00.000Z,80,42,18,0,true,false
2026-07-12T18:42:30.000Z,18,0,96,135,false,true
2026-07-12T18:45:00.000Z,78,56,18,0,true,false
2026-07-12T18:47:30.000Z,18,0,18,0,false,false
2026-07-12T18:50:00.000Z,77,52,18,0,true,false
2026-07-12T18:52:30.000Z,18,0,18,0,false,false
2026-07-12T18:55:00.000Z,83,45,18,0,true,false
2026-07-12T18:57:30.000Z,18,0,18,0,false,false
2026-07-12T19:00:00.000Z,77,30,18,0,true,false
2026-07-12T19:02:30.000Z,18,0,95,125,false,true
2026-07-12T19:05:00.000Z,79,55,18,0,true,false
2026-07-12T19:07:30.000Z,18,0,18,0,false,false
2026-07-12T19:10:00.000Z,79,30,18,0,true,false
2026-07-12T19:12:30.000Z,18,0,18,0,false,false
2026-07-12T19:15:00.000Z,81,52,18,0,true,false
2026-07-12T19:17:30.000Z,18,0,99,127,false,true
2026-07-12T19:20:00.000Z,82,37,18,0,true,false
2026-07-12T19:22:30.000Z,18,0,18,0,false,false
2026-07-12T19:25:00.000Z,77,39,18,0,true,false
2026-07-12T19:27:30.000Z,18,0,18,0,false,false
2026-07-12T19:30:00.000Z,74,36,18,0,true,false
2026-07-12T19:32:30.000Z,18,0,18,0,false,false
2026-07-12T19:35:00.000Z,77,41,18,0,true,false
2026-07-12T19:37:30.000Z,18,0,18,0,false,false
2026-07-12T19:40:00.000Z,77,38,18,0,true,false
2026-07-12T19:42:30.000Z,18,0,95,131,false,true
2026-07-12T19:45:00.000Z,73,28,18,0,true,false
2026-07-12T19:47:30.000Z,18,0,18,0,false,false
2026-07-12T19:50:00.000Z,77,43,18,0,true,false
2026-07-12T19:52:30.000Z,18,0,18,0,false,false
2026-07-12T19:55:00.000Z,71,40,18,0,true,false
2026-07-12T19:57:30.000Z,18,0,96,125,false,true
2026-07-12T20:00:00.000Z,75,45,18,0,true,false
2026-07-12T20:02:30.000Z,18,0,18,0,false,false
2026-07-12T20:05:00.000Z,100,39,18,0,true,false
2026-07-12T20:07:30.000Z,18,0,18,0,false,false
2026-07-12T20:10:00.000Z,72,58,18,0,true,false
2026-07-12T20:12:30.000Z,18,0,96,126,false,true
2026-07-12T20:15:00.000Z,75,39,18,0,true,false
2026-07-12T20:17:30.000Z,18,0,18,0,false,false
2026-07-12T20:20:00.000Z,75,45,18,0,true,false
2026-07-12T20:22:30.000Z,18,0,18,0,false,false
2026-07-12T20:25:00.000Z,105,27,18,0,true,false
2026-07-12T20:27:30.000Z,18,0,18,0,false,false
2026-07-12T20:30:00.000Z,75,46,96,117,true,true
2026-07-12T20:32:30.000Z,18,0,18,0,false,false
2026-07-12T20:35:00.000Z,18,0,18,0,false,false
2026-07-12T20:37:30.000Z,18,0,18,0,false,false
2026-07-12T20:40:00.000Z,77,46,18,0,true,false
2026-07-12T20:42:30.000Z,18,0,18,0,false,false
2026-07-12T20:45:00.000Z,18,0,96,125,false,true
2026-07-12T20:47:30.000Z,18,0,18,0,false,false
2026-07-12T20:50:00.000Z,80,30,18,0,true,false
2026-07-12T20:52:30.000Z,18,0,18,0,false,false
2026-07-12T20:55:00.000Z,75,35,18,0,true,false
2026-07-12T20:57:30.000Z,18,0,18,0,false,false
2026-07-12T21:00:00.000Z,71,37,97,131,true,true
2026-07-12T21:02:30.000Z,18,0,18,0,false,false
2026-07-12T21:05:00.000Z,73,41,18,0,true,false
2026-07-12T21:07:30.000Z,18,0,18,0,false,false
2026-07-12T21:10:00.000Z,18,0,18,0,false,false
2026-07-12T21:12:30.000Z,18,0,18,0,false,false
2026-07-12T21:15:00.000Z,69,45,96,127,true,true
2026-07-12T21:17:30.000Z,18,0,18,0,false,false
2026-07-12T21:20:00.000Z,78,36,18,0,true,false
2026-07-12T21:22:30.000Z,18,0,18,0,false,false
2026-07-12T21:25:00.000Z,70,46,18,0,true,false
2026-07-12T21:27:30.000Z,18,0,18,0,false,false
2026-07-12T21:30:00.000Z,72,37,98,125,true,true
2026-07-12T21:32:30.000Z,18,0,18,0,false,false
2026-07-12T21:35:00.000Z,76,52,18,0,true,false
2026-07-12T21:37:30.000Z,18,0,18,0,false,false
2026-07-12T21:40:00.000Z,75,34,18,0,true,false
2026-07-12T21:42:30.000Z,18,0,18,0,false,false
2026-07-12T21:45:00.000Z,74,54,96,121,true,true
2026-07-12T21:47:30.000Z,18,0,18,0,false,false
2026-07-12T21:50:00.000Z,71,71,18,0,true,false
2026-07-12T21:52:30.000Z,18,0,18,0,false,false
2026-07-12T21:55:00.000Z,69,30,18,0,true,false
2026-07-12T21:57:30.000Z,18,0,18,0,false,false
2026-07-12T22:00:00.000Z,74,32,94,122,true,true
2026-07-12T22:02:30.000Z,18,0,18,0,false,false
2026-07-12T22:05:00.000Z,72,63,18,0,true,false
2026-07-12T22:07:30.000Z,18,0,18,0,false,false
2026-07-12T22:10:00.000Z,73,53,18,0,true,false
2026-07-12T22:12:30.000Z,18,0,96,131,false,true
2026-07-12T22:15:00.000Z,68,50,18,0,true,false
2026-07-12T22:17:30.000Z,18,0,18,0,false,false
2026-07-12T22:20:00.000Z,75,35,18,0,true,false
2026-07-12T22:22:30.000Z,18,0,18,0,false,false
2026-07-12T22:25:00.000Z,76,47,18,0,true,false
2026-07-12T22:27:30.000Z,18,0,18,0,false,false
2026-07-12T22:30:00.000Z,89,35,98,131,true,true
2026-07-12T22:32:30.000Z,18,0,18,0,false,false
2026-07-12T22:35:00.000Z,74,42,18,0,true,false
2026-07-12T22:37:30.000Z,18,0,18,0,false,false
2026-07-12T22:40:00.000Z,71,54,96,130,true,true
2026-07-12T22:42:30.000Z,18,0,18,0,false,false
2026-07-12T22:45:00.000Z,66,64,18,0,true,false
2026-07-12T22:47:30.000Z,18,0,18,0,false,false
2026-07-12T22:50:00.000Z,68,67,18,0,true,false
2026-07-12T22:52:30.000Z,18,0,18,0,false,false
2026-07-12T22:55:00.000Z,70,38,97,127,true,true
2026-07-12T22:57:30.000Z,18,0,18,0,false,false
2026-07-12T23:00:00.000Z,57,60,18,0,true,false
2026-07-12T23:02:30.000Z,18,0,18,0,false,false
2026-07-12T23:05:00.000Z,56,104,18,0,true,false
2026-07-12T23:07:30.000Z,18,0,18,0,false,false
2026-07-12T23:10:00.000Z,61,48,95,118,true,true
2026-07-12T23:12:30.000Z,18,0,18,0,false,false
2026-07-12T23:15:00.000Z,58,75,18,0,true,false
2026-07-12T23:17:30.000Z,18,0,18,0,false,false
2026-07-12T23:20:00.000Z,56,65,18,0,true,false
2026-07-12T23:22:30.000Z,18,0,18,0,false,false
2026-07-12T23:25:00.000Z,57,46,96,116,true,true
2026-07-12T23:27:30.000Z,18,0,18,0,false,false
2026-07-12T23:30:00.000Z,59,41,18,0,true,false
2026-07-12T23:32:30.000Z,18,0,18,0,false,false
2026-07-12T23:35:00.000Z,60,57,18,0,true,false
2026-07-12T23:37:30.000Z,18,0,18,0,false,false
2026-07-12T23:40:00.000Z,57,60,95,116,true,true
2026-07-12T23:42:30.000Z,18,0,18,0,false,false
2026-07-12T23:45:00.000Z,62,78,18,0,true,false
2026-07-12T23:47:30.000Z,18,0,18,0,false,false
2026-07-12T23:50:00.000Z,60,77,18,0,true,false
2026-07-12T23:52:30.000Z,18,0,18,0,false,false
2026-07-12T23:55:00.000Z,57,71,95,117,true,true
2026-07-12T23:57:30.000Z,18,0,18,0,false,false
2026-07-13T00:00:00.000Z,58,54,18,0,true,false
2026-07-13T00:02:30.000Z,18,0,18,0,false,false
2026-07-13T00:05:00.000Z,60,77,18,0,true,false
2026-07-13T00:07:30.000Z,18,0,18,0,false,false
2026-07-13T00:10:00.000Z,57,45,94,119,true,true
2026-07-13T00:12:30.000Z,18,0,18,0,false,false
2026-07-13T00:15:00.000Z,58,79,18,0,true,false
2026-07-13T00:17:30.000Z,18,0,18,0,false,false
2026-07-13T00:20:00.000Z,58,69,18,0,true,false
2026-07-13T00:22:30.000Z,18,0,18,0,false,false
2026-07-13T00:25:00.000Z,58,55,95,118,true,true
2026-07-13T00:27:30.000Z,18,0,18,0,false,false
2026-07-13T00:30:00.000Z,58,80,18,0,true,false
2026-07-13T00:32:30.000Z,18,0,18,0,false,false
2026-07-13T00:35:00.000Z,55,68,18,0,true,false
2026-07-13T00:37:30.000Z,18,0,18,0,false,false
2026-07-13T00:40:00.000Z,60,56,96,123,true,true
2026-07-13T00:42:30.000Z,18,0,18,0,false,false
2026-07-13T00:45:00.000Z,59,67,18,0,true,false
2026-07-13T00:47:30.000Z,18,0,18,0,false,false
2026-07-13T00:50:00.000Z,60,61,18,0,true,false
2026-07-13T00:52:30.000Z,18,0,18,0,false,false
2026-07-13T00:55:00.000Z,57,47,95,120,true,true
2026-07-13T00:57:30.000Z,18,0,18,0,false,false
2026-07-13T01:00:00.000Z,55,82,18,0,true,false
2026-07-13T01:02:30.000Z,18,0,18,0,false,false
2026-07-13T01:05:00.000Z,56,56,18,0,true,false
