time,batteryPercent,steps,activeSeconds,temperaturesC
2026-07-06T05:45:00.000Z,68,11,34,34.0;34.4;34.5;33.5;33.9;34.5;34.1;34.9;33.6;34.4;34.3;34.6;34.3;34.7;33.7
2026-07-06T06:00:00.000Z,67,6,21,34.3;34.1;34.5;33.8;34.0;33.9;34.0;34.5;34.2;33.8;34.1;34.5;34.0;34.6;33.9
2026-07-06T06:15:00.000Z,66,0,0,34.6;34.2;34.6;34.4;34.2;34.0;33.8;34.6;34.5;34.5;34.2;34.2;34.6;34.4;34.1
2026-07-06T06:30:00.000Z,65,0,0,34.4;34.6;34.2;33.9;34.1;34.6;34.2;34.3;33.9;34.0;34.0;34.0;34.7;34.7;34.3
2026-07-06T06:45:00.000Z,64,0,0,34.2;33.9;34.3;33.8;34.1;34.1;34.2;34.4;33.7;34.1;34.3;34.2;33.9;34.5;34.4
2026-07-06T07:00:00.000Z,63,330,136,32.6;33.1;33.1;32.8;33.1;32.9;33.2;32.9;33.4;33.4;33.5;32.7;33.7;33.4;33.1
2026-07-06T07:15:00.000Z,62,33,74,33.3;33.6;33.4;33.9;33.2;33.2;33.5;33.1;33.2;32.8;32.4;33.0;32.8;32.7;33.1
2026-07-06T07:30:00.000Z,61,32,7,33.3;33.5;33.1;33.1;33.1;33.5;32.4;33.1;33.4;33.2;33.3;32.8;33.3;33.5;33.5
2026-07-06T07:45:00.000Z,60,50,13,33.2;33.8;33.2;33.5;33.0;33.1;33.5;33.2;33.3;33.2;33.0;33.2;32.8;33.1;33.2
2026-07-06T08:00:00.000Z,59,31,2,33.0;33.0;33.3;33.0;32.9;33.0;33.1;32.9;32.9;32.9;33.1;33.0;32.7;33.3;32.9
2026-07-06T08:15:00.000Z,59,21,52,32.8;33.3;33.2;33.7;33.6;33.4;33.3;33.2;33.1;32.6;33.0;32.5;33.8;32.9;33.0
2026-07-06T08:30:00.000Z,58,32,88,33.4;33.2;33.0;32.6;33.2;33.4;33.4;33.4;33.5;32.7;33.1;33.1;32.7;33.2;33.9
2026-07-06T08:45:00.000Z,57,53,27,33.7;33.1;32.4;33.1;33.3;32.9;33.8;33.7;32.7;33.6;33.1;32.8;33.5;33.5;33.5
2026-07-06T09:00:00.000Z,56,55,36,33.9;33.0;32.6;33.0;33.1;32.9;32.9;32.9;32.7;33.1;33.5;32.8;33.3;33.6;32.6
2026-07-06T09:15:00.000Z,55,328,238,33.3;32.9;33.5;33.9;32.3;33.7;33.4;33.5;32.8;33.6;33.0;33.5;32.4;33.6;33.2
2026-07-06T09:30:00.000Z,54,299,93,33.1;33.7;33.3;32.6;32.7;33.5;33.1;33.3;33.0;33.5;33.8;33.3;32.8;33.0;33.2
2026-07-06T09:45:00.000Z,53,1113,811,33.2;32.9;32.8;32.9;33.8;33.9;32.9;33.0;33.5;32.8;33.7;32.8;32.8;33.2;33.1
2026-07-06T10:00:00.000Z,52,33,59,33.3;32.8;33.8;33.0;33.1;32.4;33.1;33.1;33.1;33.1;34.1;33.2;33.5;33.8;33.6
2026-07-06T10:15:00.000Z,51,48,19,33.3;33.5;33.0;33.4;33.5;33.1;33.6;33.5;32.5;33.6;33.6;33.3;33.1;32.9;33.5
2026-07-06T10:30:00.000Z,50,48,24,32.6;33.5;32.6;33.6;33.2;33.3;33.3;33.2;33.7;32.9;33.4;33.1;33.1;32.9;33.0
2026-07-06T10:45:00.000Z,50,12,32,32.6;32.6;33.5;33.1;33.4;33.4;33.1;33.4;33.1;32.3;33.1;33.6;32.9;33.8;33.5
2026-07-06T11:00:00.000Z,49,44,45,33.2;33.4;33.2;33.1;32.6;32.6;33.4;33.6;33.5;32.7;33.3;33.4;33.9;33.6;33.4
2026-07-06T11:15:00.000Z,48,314,170,33.4;33.3;33.7;33.6;33.5;33.2;33.5;33.2;32.7;32.9;33.3;33.8;33.2;33.2;33.0
2026-07-06T11:30:00.000Z,47,333,73,33.3;32.7;33.2;32.7;33.1;32.8;33.2;32.9;32.8;32.8;33.6;32.7;33.1;33.2;33.1
2026-07-06T11:45:00.000Z,46,12,59,33.6;33.6;33.5;32.8;33.3;32.9;33.5;33.4;33.6;33.2;33.5;33.8;33.1;32.7;33.2
2026-07-06T12:00:00.000Z,45,10,10,33.1;32.6;32.3;33.1;33.2;33.1;33.3;33.5;34.1;33.4;33.0;33.3;32.8;33.4;33.2
2026-07-06T12:15:00.000Z,44,50,9,33.0;33.0;33.6;33.6;32.9;32.7;33.6;33.4;33.5;33.2;33.1;32.9;32.9;33.3;34.1
2026-07-06T12:30:00.000Z,43,4,53,33.2;32.7;33.2;33.2;33.1;32.8;33.1;33.3;33.2;33.8;33.0;33.6;33.2;33.0;33.7
2026-07-06T12:45:00.000Z,42,51,13,33.6;34.0;33.6;33.0;33.4;33.0;33.2;32.9;33.3;33.6;33.7;32.9;33.1;32.8;32.9
2026-07-06T13:00:00.000Z,41,129,169,33.4;32.6;33.0;32.6;33.6;33.1;32.9;33.1;33.0;33.4;32.4;33.4;32.7;33.5;32.9
2026-07-06T13:15:00.000Z,41,1219,344,32.8;33.3;32.8;33.2;32.8;33.3;32.7;32.7;32.9;33.3;33.2;33.5;33.1;33.7;33.5
2026-07-06T13:30:00.000Z,40,21,65,33.1;33.6;33.1;33.0;33.6;33.8;33.4;33.6;32.9;32.6;33.1;33.4;33.3;33.4;32.9
2026-07-06T13:45:00.000Z,39,35,12,33.3;33.8;33.7;33.2;32.7;33.6;33.6;33.3;33.2;34.2;33.1;33.7;33.6;33.1;33.4
2026-07-06T14:00:00.000Z,38,13,56,32.8;33.0;33.2;33.3;32.8;33.3;33.0;32.4;33.2;33.6;32.9;32.6;33.2;32.6;33.9
2026-07-06T14:15:00.000Z,37,26,72,32.7;32.9;33.2;32.9;32.4;33.1;33.0;32.7;33.2;32.9;32.9;33.2;33.3;33.1;33.5
2026-07-06T14:30:00.000Z,36,201,111,33.0;33.8;33.2;33.5;32.8;33.4;33.2;32.9;33.4;33.3;33.0;33.0;33.1;33.2;33.7
2026-07-06T14:45:00.000Z,35,59,17,32.2;33.3;33.7;33.4;32.9;33.6;33.3;33.1;33.2;32.7;33.1;33.7;33.7;32.6;33.5
2026-07-06T15:00:00.000Z,34,37,36,31.8;32.9;32.9;33.3;33.6;32.4;33.4;33.5;33.7;32.4;33.2;33.8;33.6;33.6;33.3
2026-07-06T15:15:00.000Z,33,45,60,33.5;32.9;33.3;33.2;33.0;33.2;33.3;33.6;33.2;33.0;33.4;33.0;33.5;33.3;33.3
2026-07-06T15:30:00.000Z,32,250,143,32.7;33.5;33.1;33.6;33.1;32.9;32.8;34.0;33.3;33.2;33.5;32.9;33.2;33.3;32.9
2026-07-06T15:45:00.000Z,32,11,52,33.8;33.1;33.2;32.9;34.2;33.2;33.0;32.9;33.2;33.0;33.2;32.7;33.9;33.5;33.7
2026-07-06T16:00:00.000Z,31,3,10,33.9;33.7;33.0;33.0;33.1;33.1;32.9;33.1;32.3;33.5;33.1;33.5;32.6;32.9;33.0
2026-07-06T16:15:00.000Z,30,35,77,33.2;32.7;33.2;32.8;33.5;33.4;32.9;33.2;33.8;32.7;33.5;33.3;33.5;33.4;33.1
2026-07-06T16:30:00.000Z,29,10,18,33.5;33.2;33.2;33.4;33.7;33.1;33.5;33.4;33.2;32.9;33.3;33.0;33.2;33.4;33.4
2026-07-06T16:45:00.000Z,28,58,21,32.9;33.0;33.6;32.4;33.4;32.7;32.5;33.6;32.5;33.1;33.2;33.3;33.1;33.3;33.5
2026-07-06T17:00:00.000Z,27,343,254,33.8;33.0;33.3;32.9;33.9;33.3;33.4;32.9;33.5;33.6;32.9;33.1;33.0;33.3;33.3
2026-07-06T17:15:00.000Z,26,54,58,33.1;33.3;33.7;33.2;32.8;33.3;33.5;32.8;33.2;33.1;33.1;33.2;32.9;33.0;32.6
2026-07-06T17:30:00.000Z,25,29,26,32.7;33.2;33.4;32.7;33.1;32.9;33.4;33.4;32.9;32.9;33.5;32.2;32.7;33.0;33.5
2026-07-06T17:45:00.000Z,24,40,70,33.1;33.2;33.3;33.1;33.4;33.7;33.7;33.0;32.9;32.9;32.9;33.0;33.5;33.4;33.7
2026-07-06T18:00:00.000Z,23,48,17,32.6;33.5;33.5;32.9;32.9;33.5;33.6;33.1;33.8;33.3;33.2;32.9;33.3;32.9;33.0
2026-07-06T18:15:00.000Z,23,10,71,32.8;32.8;32.8;33.6;32.9;33.5;33.3;33.4;32.9;33.2;33.3;33.9;32.9;32.7;32.9
2026-07-06T18:30:00.000Z,22,11,34,33.2;33.4;33.1;33.8;33.4;33.5;32.7;33.0;33.6;33.2;33.5;33.1;32.8;32.7;32.6
2026-07-06T18:45:00.000Z,21,0,23,33.6;33.6;32.4;32.9;33.3;33.1;33.8;32.5;33.1;32.6;32.9;33.4;33.9;32.9;33.3
2026-07-06T19:00:00.000Z,20,9,13,33.2;33.1;33.4;33.6;33.2;33.1;33.2;33.0;33.4;32.9;33.9;32.9;32.8;33.0;32.9
2026-07-06T19:15:00.000Z,19,385,104,32.9;33.4;33.3;32.3;33.3;33.2;33.3;32.7;34.0;33.3;33.2;33.3;34.0;33.3;32.9
2026-07-06T19:30:00.000Z,18,244,292,33.1;33.1;33.0;32.7;33.3;33.3;32.5;33.6;32.8;33.5;33.2;33.6;33.3;33.4;33.4
2026-07-06T19:45:00.000Z,17,33,18,33.2;33.1;33.3;32.8;33.3;33.0;33.3;32.8;33.1;33.0;32.9;32.9;33.1;32.8;33.9
2026-07-06T20:00:00.000Z,16,784,665,32.7;33.2;32.0;33.5;33.5;33.3;32.7;32.8;33.6;33.1;33.0;33.2;32.9;33.2;33.7
2026-07-06T20:15:00.000Z,15,9,27,33.5;32.8;33.5;33.1;32.7;33.2;33.5;33.3;33.9;33.2;33.0;33.2;33.4;32.8;33.5
2026-07-06T20:30:00.000Z,15,43,31,33.4;33.1;32.4;33.1;33.1;32.8;33.0;32.7;33.6;33.1;32.9;33.5;33.5;33.0;33.9
2026-07-06T20:45:00.000Z,15,32,26,33.3;33.0;33.4;33.1;32.9;32.7;33.5;33.1;33.3;32.7;32.9;33.5;33.1;33.4;33.3
2026-07-06T21:00:00.000Z,15,215,178,33.1;33.4;33.6;33.2;33.4;33.0;33.1;33.3;33.1;32.9;33.0;33.0;33.2;33.4;33.5
2026-07-06T21:15:00.000Z,15,49,15,33.5;33.4;32.6;33.5;33.0;33.3;33.6;33.3;32.6;33.4;32.8;33.1;33.2;33.1;33.5
2026-07-06T21:30:00.000Z,15,43,57,32.4;34.0;33.4;33.2;33.5;33.7;32.9;33.5;33.0;32.8;33.1;33.5;33.1;33.3;33.5
2026-07-06T21:45:00.000Z,15,315,277,33.4;33.2;33.0;33.6;33.3;32.8;33.4;32.9;33.3;33.1;33.2;33.3;32.6;32.5;32.4
2026-07-06T22:00:00.000Z,15,58,74,32.8;32.9;33.1;33.6;33.1;33.5;33.7;33.5;33.6;32.7;33.0;33.4;33.5;33.2;32.4
2026-07-06T22:15:00.000Z,15,3,31,32.6;33.2;33.7;32.9;32.9;32.8;32.8;32.9;33.2;33.7;33.5;33.5;33.3;34.1;32.9
2026-07-06T22:30:00.000Z,15,32,84,33.0;33.3;33.9;33.2;33.4;33.4;32.5;33.1;33.0;32.9;33.2;32.8;32.8;33.4;33.5
2026-07-06T22:45:00.000Z,15,33,46,33.4;33.1;33.3;33.3;33.6;32.9;32.5;33.0;33.2;32.8;33.8;33.2;33.4;33.2;33.1
2026-07-06T23:00:00.000Z,15,0,0,33.5;34.2;33.8;34.3;33.8;34.5;34.5;34.0;33.5;34.5;34.0;34.2;34.0;33.8;34.2
2026-07-06T23:15:00.000Z,15,0,0,33.9;34.7;34.2;34.0;34.5;33.8;34.1;34.3;34.3;33.9;34.1;34.4;34.2;34.7;34.3
2026-07-06T23:30:00.000Z,15,0,0,33.8;33.9;33.6;35.0;33.5;33.8;34.2;34.4;34.5;34.4;34.3;35.0;33.7;34.2;34.8
2026-07-06T23:45:00.000Z,15,0,0,34.0;34.9;34.5;34.5;34.2;34.8;34.3;34.2;34.5;34.4;34.3;34.7;34.4;34.5;33.9
2026-07-07T00:00:00.000Z,15,0,0,34.4;34.5;35.1;34.9;34.3;34.0;34.2;34.1;34.5;34.3;33.6;35.0;34.0;34.5;34.6
2026-07-07T00:15:00.000Z,15,0,0,34.2;34.5;34.4;33.9;33.6;33.3;34.4;35.0;34.6;34.3;33.9;33.9;34.5;34.5;34.0
2026-07-07T00:30:00.000Z,15,0,0,34.1;34.3;34.2;34.0;34.0;34.2;34.2;33.6;34.6;34.3;33.7;34.4;34.5;34.1;33.8
2026-07-07T00:45:00.000Z,15,0,0,33.9;34.1;34.5;33.7;33.4;34.3;34.7;34.2;33.7;34.3;33.9;35.2;33.9;34.4;33.5
2026-07-07T01:00:00.000Z,15,0,0,34.6;33.6;34.4;34.2;34.7;34.5;34.6;34.4;34.5;34.9;34.3;34.8;33.8;33.7;34.5
2026-07-07T01:15:00.000Z,15,0,0,34.4;34.5;33.8;34.6;34.4;34.1;34.1;34.2;34.1;33.7;34.6;34.7;34.1;33.8;34.4
2026-07-07T01:30:00.000Z,15,10,3,34.8;34.5;34.3;34.3;34.2;34.9;34.0;34.2;33.9;34.4;34.0;34.2;34.4;34.2;33.5
2026-07-07T01:45:00.000Z,15,0,0,34.5;33.9;33.9;33.9;33.9;33.9;34.3;34.1;33.8;33.6;34.1;34.2;34.6;34.3;34.3
2026-07-07T02:00:00.000Z,15,0,0,34.6;33.7;34.4;34.4;34.0;33.9;34.0;34.4;34.5;34.7;33.6;33.8;34.9;34.7;34.0
2026-07-07T02:15:00.000Z,15,0,0,34.0;34.1;34.3;34.0;33.5;33.8;34.2;34.1;33.8;34.4;34.6;34.0;34.3;34.0;34.8
2026-07-07T02:30:00.000Z,15,0,0,34.7;34.0;33.8;34.1;34.3;33.8;33.4;34.8;34.5;34.1;34.6;34.5;34.5;34.2;34.4
2026-07-07T02:45:00.000Z,15,0,0,34.7;33.7;33.9;34.6;33.9;34.2;34.1;34.3;33.6;34.6;34.6;34.3;34.5;33.7;34.8
2026-07-07T03:00:00.000Z,15,0,0,33.8;34.9;34.4;34.0;34.5;34.3;34.6;34.3;33.9;34.2;33.4;34.4;34.2;33.9;34.3
2026-07-07T03:15:00.000Z,15,0,0,34.4;34.7;33.9;33.9;33.7;33.9;35.1;33.1;34.1;34.1;34.6;33.7;34.2;34.7;33.8
2026-07-07T03:30:00.000Z,15,0,0,33.6;34.2;34.6;34.5;34.3;33.5;34.1;33.5;34.0;34.6;34.4;34.5;34.2;34.1;33.8
2026-07-07T03:45:00.000Z,15,0,0,34.3;34.0;33.6;34.2;33.9;33.8;34.5;34.0;34.0;34.6;34.5;34.4;34.7;34.5;33.5
2026-07-07T04:00:00.000Z,15,0,0,33.8;34.1;34.8;33.8;33.9;34.1;34.0;34.0;34.0;34.4;34.4;34.6;34.7;34.0;34.4
2026-07-07T04:15:00.000Z,15,0,0,34.2;34.0;34.2;33.4;34.1;34.6;34.0;34.6;34.4;34.0;34.1;33.9;34.5;34.6;34.6
2026-07-07T04:30:00.000Z,15,0,0,34.7;34.0;34.8;34.4;34.6;34.0;33.9;34.3;34.4;34.0;34.7;34.6;34.0;34.1;34.5
2026-07-07T04:45:00.000Z,15,8,25,33.7;34.9;34.0;33.9;34.6;34.5;34.6;33.8;33.4;34.1;34.5;34.6;34.6;34.4;34.7
2026-07-07T05:00:00.000Z,15,0,0,34.5;33.7;34.3;34.0;34.3;34.8;33.3;33.9;33.9;34.1;34.4;34.4;34.6;34.4;34.2
2026-07-07T05:15:00.000Z,15,2,30,34.2;33.9;34.2;34.2;34.6;34.5;34.2;34.1;34.2;33.9;34.5;34.2;34.5;34.6;34.5
2026-07-07T05:30:00.000Z,15,0,0,34.4;33.7;34.0;34.4;34.6;34.9;33.6;33.9;33.5;34.2;34.0;34.2;33.9;34.3;34.4
2026-07-07T05:45:00.000Z,15,4,11,33.2;34.1;34.6;34.0;33.5;34.4;34.1;34.7;34.0;34.2;33.6;34.1;33.5;34.4;34.1
2026-07-07T06:00:00.000Z,15,10,30,34.6;33.7;33.8;34.5;33.9;34.5;34.3;34.8;33.9;34.7;33.9;34.6;33.7;34.3;33.8
2026-07-07T06:15:00.000Z,15,10,18,33.8;34.4;34.1;34.1;34.7;34.5;34.0;33.8;33.8;34.1;34.7;34.3;33.5;33.3;33.9
2026-07-07T06:30:00.000Z,15,0,0,34.8;34.2;34.0;33.9;34.2;34.5;34.0;33.8;34.2;33.8;34.3;34.6;33.6;34.3;33.7
2026-07-07T06:45:00.000Z,15,0,0,34.2;34.0;33.3;34.1;34.2;34.0;34.5;33.7;33.9;34.3;33.7;34.1;34.1;34.0;34.3
2026-07-07T07:00:00.000Z,15,39,47,33.4;33.2;33.1;32.9;33.3;33.2;33.2;32.4;32.6;33.1;34.0;33.4;33.7;33.5;33.2
2026-07-07T07:15:00.000Z,15,11,12,33.4;33.0;32.8;33.4;33.3;33.2;32.9;33.4;33.0;33.5;33.3;33.3;33.4;33.3;34.0
2026-07-07T07:30:00.000Z,15,49,30,33.5;33.4;33.5;32.9;33.1;33.5;33.4;32.9;33.8;33.1;33.3;33.4;33.5;33.5;33.1
2026-07-07T07:45:00.000Z,15,57,75,32.9;33.4;33.2;33.4;33.9;33.9;33.4;33.3;32.8;33.1;33.4;32.5;32.9;33.1;32.9
2026-07-07T08:00:00.000Z,15,9,90,33.1;33.1;33.2;33.1;33.5;32.9;33.4;33.2;33.3;33.3;33.0;32.9;33.0;33.8;32.7
2026-07-07T08:15:00.000Z,15,18,7,32.7;33.7;33.0;33.3;33.4;32.7;33.2;33.3;33.3;32.9;32.9;32.8;32.5;33.1;33.2
2026-07-07T08:30:00.000Z,15,26,14,33.1;32.8;32.5;33.1;33.8;32.8;32.6;32.8;33.0;33.1;33.5;33.4;32.9;33.0;32.9
2026-07-07T08:45:00.000Z,15,42,6,33.4;32.9;33.2;32.9;33.2;33.0;32.9;33.6;33.5;32.8;33.6;32.8;33.4;33.3;33.4
2026-07-07T09:00:00.000Z,15,321,104,32.5;32.3;33.0;33.1;33.3;33.0;33.3;33.3;33.8;32.9;33.1;33.7;33.6;33.5;33.2
2026-07-07T09:15:00.000Z,15,0,90,33.3;33.4;32.7;33.1;32.7;32.5;33.5;33.1;33.0;33.8;33.4;33.3;33.3;33.4;33.5
2026-07-07T09:30:00.000Z,15,10,35,33.5;33.4;33.3;33.1;33.9;33.4;33.5;32.7;32.6;33.5;32.9;32.9;33.0;32.9;32.9
2026-07-07T09:45:00.000Z,15,137,82,32.8;33.4;32.8;33.8;33.2;33.0;33.3;32.8;33.3;33.1;32.8;33.1;32.9;32.8;34.0
2026-07-07T10:00:00.000Z,15,15,57,33.6;33.5;33.3;33.2;33.4;33.4;33.1;33.3;33.5;33.6;33.5;33.0;33.4;33.4;33.0
2026-07-07T10:15:00.000Z,15,1,66,33.4;33.3;33.3;33.4;33.0;33.3;32.9;33.5;33.5;32.9;33.2;32.8;33.1;33.2;32.8
2026-07-07T10:30:00.000Z,15,45,59,33.4;33.6;33.1;32.7;32.5;33.0;32.9;33.1;33.5;33.2;33.6;32.9;33.0;33.0;33.3
2026-07-07T10:45:00.000Z,15,780,798,32.5;33.5;32.9;33.2;33.2;33.3;32.6;32.7;33.4;33.2;33.6;33.1;33.1;33.1;33.2
2026-07-07T11:00:00.000Z,15,14,15,33.2;33.3;33.2;33.9;32.8;32.7;33.3;32.9;33.3;33.2;33.1;33.5;33.4;33.0;33.2
2026-07-07T11:15:00.000Z,15,131,120,33.6;33.2;33.1;33.4;33.6;32.7;33.5;32.7;33.3;33.1;32.9;32.9;33.2;33.4;33.8
2026-07-07T11:30:00.000Z,15,37,55,33.5;33.5;33.0;32.9;32.7;33.4;32.6;33.4;33.5;32.8;33.3;33.3;33.0;32.9;33.6
2026-07-07T11:45:00.000Z,15,6,24,33.1;33.0;33.5;33.3;33.6;33.3;33.6;33.6;33.6;32.7;33.6;33.1;32.9;33.4;33.3
2026-07-07T12:00:00.000Z,15,153,261,33.2;33.2;33.2;33.6;33.1;32.6;33.4;33.3;33.9;33.0;33.4;33.2;33.2;33.7;33.4
2026-07-07T12:15:00.000Z,15,45,37,33.4;33.8;33.0;33.4;33.3;32.6;34.0;33.2;32.8;33.0;33.2;33.1;33.9;33.4;33.0
2026-07-07T12:30:00.000Z,15,182,250,33.3;33.3;32.2;32.6;33.1;33.5;33.1;32.9;33.8;33.5;33.4;33.5;33.4;32.9;33.7
2026-07-07T12:45:00.000Z,15,60,11,33.0;33.3;33.1;33.0;33.6;33.1;32.9;33.2;33.7;33.6;33.2;32.8;32.8;33.1;33.1
2026-07-07T13:00:00.000Z,15,49,20,33.3;33.3;33.5;34.1;33.7;33.0;32.6;33.1;33.5;32.9;33.5;33.0;32.7;33.0;33.1
2026-07-07T13:15:00.000Z,15,15,45,33.2;33.2;33.4;33.9;33.4;33.4;33.0;33.6;32.7;33.3;33.2;33.2;33.4;33.4;33.3
2026-07-07T13:30:00.000Z,15,54,21,33.2;33.0;33.3;34.0;33.2;33.2;33.5;33.5;33.5;33.4;32.8;33.0;33.4;33.1;33.4
2026-07-07T13:45:00.000Z,15,34,74,32.9;33.2;32.6;32.9;32.8;33.4;33.6;32.9;33.1;33.2;33.8;32.5;34.1;33.4;33.0
2026-07-07T14:00:00.000Z,15,19,17,33.8;33.3;33.3;33.6;33.8;33.4;33.6;33.1;33.7;33.6;32.9;33.4;33.4;33.1;32.6
2026-07-07T14:15:00.000Z,15,36,15,33.0;32.7;33.5;33.6;33.0;33.5;32.7;33.3;33.2;33.8;33.2;33.5;33.3;33.1;33.0
2026-07-07T14:30:00.000Z,15,39,24,33.2;33.0;33.3;33.2;32.7;33.0;32.7;33.4;33.8;33.0;33.2;32.5;33.0;33.5;33.0
2026-07-07T14:45:00.000Z,15,42,78,33.0;33.1;33.4;32.8;33.2;33.0;32.7;33.9;33.0;33.2;32.9;33.1;33.0;33.1;33.2
2026-07-07T15:00:00.000Z,15,43,70,33.8;32.7;32.3;33.2;33.0;33.4;32.7;33.5;33.6;33.5;32.7;32.9;33.3;32.6;33.1
2026-07-07T15:15:00.000Z,15,41,82,33.0;33.4;32.9;32.8;33.6;33.6;33.4;33.2;33.3;32.8;32.8;33.7;33.0;33.4;33.2
2026-07-07T15:30:00.000Z,15,1141,871,33.9;33.4;33.1;32.9;33.4;33.1;33.2;33.3;33.4;33.8;33.2;33.4;33.4;33.1;33.8
2026-07-07T15:45:00.000Z,15,324,261,32.8;33.0;33.0;32.7;33.0;33.8;32.3;33.1;33.7;32.8;32.9;33.0;33.4;33.1;33.0
2026-07-07T16:00:00.000Z,15,34,49,33.3;32.5;32.9;33.1;33.6;33.6;33.5;33.6;33.1;33.0;33.3;33.2;33.7;33.5;33.0
2026-07-07T16:15:00.000Z,15,51,85,33.4;33.4;33.4;33.2;32.8;33.4;33.3;33.2;33.3;32.7;33.4;33.2;33.0;33.3;33.2
2026-07-07T16:30:00.000Z,15,200,141,32.9;33.3;33.7;33.4;33.2;33.4;33.1;33.3;33.4;33.4;32.9;33.0;33.4;32.8;33.4
2026-07-07T16:45:00.000Z,15,194,294,33.3;33.2;34.2;33.4;33.5;33.1;33.2;32.6;32.7;32.8;33.6;33.4;32.6;32.8;32.8
2026-07-07T17:00:00.000Z,15,34,59,34.1;33.0;33.2;33.2;33.3;32.9;33.5;33.6;33.5;33.4;33.4;33.0;33.4;33.0;33.6
2026-07-07T17:15:00.000Z,15,41,14,33.2;33.6;33.4;33.1;33.1;32.7;33.0;33.2;33.3;32.9;33.2;33.1;33.3;33.9;33.6
2026-07-07T17:30:00.000Z,15,22,13,33.1;33.1;33.6;33.0;33.8;32.7;33.2;33.7;33.2;33.0;33.4;33.6;33.2;32.8;32.8
2026-07-07T17:45:00.000Z,15,343,97,33.6;33.8;33.0;33.1;33.0;33.6;32.5;33.8;33.1;32.5;33.5;32.7;33.7;32.7;32.9
2026-07-07T18:00:00.000Z,15,257,88,33.2;32.9;32.2;33.2;33.8;33.0;33.6;33.3;32.9;33.7;32.8;33.3;33.0;33.0;33.4
2026-07-07T18:15:00.000Z,15,197,239,33.2;33.3;33.9;32.8;33.1;33.6;33.8;33.4;33.5;33.1;33.1;33.0;33.2;33.1;33.8
2026-07-07T18:30:00.000Z,15,1376,563,33.0;32.7;33.2;32.9;33.8;32.9;32.9;33.5;32.8;33.1;33.5;33.3;32.6;32.7;33.6
2026-07-07T18:45:00.000Z,15,283,285,32.7;33.4;33.1;33.3;32.8;32.8;33.4;33.0;32.6;33.1;33.1;33.0;33.2;33.4;33.0
2026-07-07T19:00:00.000Z,15,400,89,32.9;33.2;33.1;33.1;33.0;32.5;32.9;33.4;33.3;33.1;33.5;33.7;33.2;33.5;33.3
2026-07-07T19:15:00.000Z,15,11,48,33.0;32.8;33.5;32.8;32.7;33.2;33.5;32.8;33.0;32.8;33.5;33.1;33.2;33.4;33.6
2026-07-07T19:30:00.000Z,15,646,741,33.2;33.2;33.3;32.9;33.2;33.2;32.6;33.8;33.0;33.2;33.6;32.5;33.2;33.4;33.1
2026-07-07T19:45:00.000Z,15,21,54,33.3;33.7;32.8;32.7;33.3;33.0;33.4;32.9;32.8;33.0;33.0;32.8;33.0;32.9;32.9
2026-07-07T20:00:00.000Z,45,0,0,24.3;24.6;24.1;24.0;24.1;24.4;23.4;24.1;23.6;23.9;24.2;23.6;24.2;24.1;24.4
2026-07-07T20:15:00.000Z,75,0,0,23.4;24.0;24.1;24.4;23.8;24.5;24.0;24.1;23.6;23.8;24.7;23.9;23.9;23.9;24.3
2026-07-07T20:30:00.000Z,100,0,0,24.1;23.5;23.7;23.7;23.6;23.7;24.4;23.7;24.2;24.5;23.7;23.7;23.9;24.0;23.8
2026-07-07T20:45:00.000Z,100,0,0,24.0;23.7;23.8;24.8;24.5;24.5;23.9;24.1;23.8;24.1;24.2;24.5;24.2;24.3;23.7
2026-07-07T21:00:00.000Z,99,46,83,33.0;33.2;33.3;33.4;34.1;32.8;33.7;32.9;33.0;33.8;33.6;33.1;33.7;33.5;33.8
2026-07-07T21:15:00.000Z,98,23,41,33.1;33.4;32.9;32.5;32.6;32.1;33.6;33.0;33.5;33.3;32.6;33.8;32.6;33.4;33.3
2026-07-07T21:30:00.000Z,97,51,15,33.0;33.3;33.1;33.4;33.1;33.4;33.6;32.9;33.1;33.1;33.2;32.9;32.5;33.0;33.2
2026-07-07T21:45:00.000Z,96,47,77,33.2;33.0;33.0;32.6;33.6;32.7;33.1;33.8;33.4;33.4;33.4;33.2;32.9;33.4;33.0
2026-07-07T22:00:00.000Z,95,35,7,33.2;32.7;33.2;33.4;33.6;33.0;33.9;33.6;33.2;32.9;33.0;33.7;33.7;33.4;33.7
2026-07-07T22:15:00.000Z,95,14,51,33.2;33.4;33.8;33.5;33.3;32.5;33.2;33.3;33.5;33.6;33.4;33.2;33.7;33.1;33.3
2026-07-07T22:30:00.000Z,94,55,68,33.2;32.7;32.9;33.3;33.4;33.0;33.1;32.8;32.9;33.1;33.0;33.6;33.6;33.5;33.2
2026-07-07T22:45:00.000Z,93,305,271,32.7;33.4;33.4;33.3;33.8;32.7;33.0;32.8;33.6;33.5;33.2;33.0;33.0;33.3;33.4
2026-07-07T23:00:00.000Z,92,3,22,34.0;34.7;34.1;34.2;34.1;34.1;34.6;34.0;34.2;34.5;34.2;34.8;34.4;34.3;33.5
2026-07-07T23:15:00.000Z,91,7,2,34.3;34.4;34.5;33.7;34.2;34.8;34.1;34.3;33.9;34.5;33.5;34.2;34.4;34.2;34.2
2026-07-07T23:30:00.000Z,90,0,0,33.5;34.3;34.8;34.4;34.1;34.4;34.1;34.1;34.7;33.6;34.1;34.5;33.9;34.5;34.6
